id,year,quarter,level,entity_name,count,amount,state_name
1721,2024,2,pincode,516001,14399825,25836817900.0,andhra-pradesh
1722,2024,2,pincode,520007,12924908,20769498519.0,andhra-pradesh
1723,2024,2,pincode,520011,12694074,18792892701.0,andhra-pradesh
1724,2024,2,pincode,530026,12240656,17816316958.0,andhra-pradesh
1725,2024,3,district,visakhapatnam,213106280,290036726818.0,andhra-pradesh
1726,2024,3,district,ntr,152140699,224873105608.0,andhra-pradesh
1727,2024,3,district,tirupati,149968579,211447552571.0,andhra-pradesh
1728,2024,3,district,guntur,127566851,190039358188.0,andhra-pradesh
1729,2024,3,district,sri potti sriramulu nellore,106917876,175836307089.0,andhra-pradesh
1730,2024,3,district,kakinada,95570509,138371672925.0,andhra-pradesh
1731,2024,3,district,ananthapuramu,91820629,142914453423.0,andhra-pradesh
1732,2024,3,district,east godavari,85529302,134055222841.0,andhra-pradesh
1733,2024,3,district,prakasam,85310768,143771093092.0,andhra-pradesh
1734,2024,3,district,eluru,81354859,126434474521.0,andhra-pradesh
1735,2024,3,pincode,517501,36655946,50763786498.0,andhra-pradesh
1736,2024,3,pincode,530016,18172239,25347552111.0,andhra-pradesh
1737,2024,3,pincode,520010,18075083,26040831949.0,andhra-pradesh
1738,2024,3,pincode,520007,17587908,26541441247.0,andhra-pradesh
1739,2024,3,pincode,516001,17436269,29300764711.0,andhra-pradesh
1740,2024,3,pincode,515001,16896071,24626029714.0,andhra-pradesh
1741,2024,3,pincode,520003,16725948,23180849113.0,andhra-pradesh
1742,2024,3,pincode,518002,16312523,24049037089.0,andhra-pradesh
1743,2024,3,pincode,517507,15863409,21911302309.0,andhra-pradesh
1744,2024,3,pincode,530026,15757147,21910848603.0,andhra-pradesh
1745,2024,4,district,visakhapatnam,229565019,302371361659.0,andhra-pradesh
1746,2024,4,district,ntr,171465537,247316521377.0,andhra-pradesh
1747,2024,4,district,tirupati,159672169,217180680249.0,andhra-pradesh
1748,2024,4,district,guntur,139286726,201755300053.0,andhra-pradesh
1749,2024,4,district,sri potti sriramulu nellore,114316424,182545036925.0,andhra-pradesh
1750,2024,4,district,kakinada,106856932,150518386058.0,andhra-pradesh
1751,2024,4,district,ananthapuramu,100670947,151922187881.0,andhra-pradesh
1752,2024,4,district,east godavari,96791979,147921011637.0,andhra-pradesh
1753,2024,4,district,eluru,92216645,140703076456.0,andhra-pradesh
1754,2024,4,district,prakasam,90937455,149042387778.0,andhra-pradesh
1755,2024,4,pincode,517501,39124897,52268964187.0,andhra-pradesh
1756,2024,4,pincode,520010,19850150,27884196248.0,andhra-pradesh
1757,2024,4,pincode,520007,19533453,28497311442.0,andhra-pradesh
1758,2024,4,pincode,530016,19427911,26280147124.0,andhra-pradesh
1759,2024,4,pincode,516001,18760414,30182682584.0,andhra-pradesh
1760,2024,4,pincode,520003,18684622,25090723912.0,andhra-pradesh
1761,2024,4,pincode,515001,18361649,25654153931.0,andhra-pradesh
1762,2024,4,pincode,518002,18000208,25530054501.0,andhra-pradesh
1763,2024,4,pincode,530026,17091590,22841467439.0,andhra-pradesh
1764,2024,4,pincode,517507,17014041,22614302334.0,andhra-pradesh
1765,2018,1,district,papum pare,14224,32555848.462331478,arunachal-pradesh
1766,2018,1,district,west kameng,5787,9540632.547015157,arunachal-pradesh
1767,2018,1,district,lohit,3747,11496949.54576835,arunachal-pradesh
1768,2018,1,district,east siang,3286,5533620.186295529,arunachal-pradesh
1769,2018,1,district,changlang,3195,5380749.415278763,arunachal-pradesh
1770,2018,1,district,tawang,2334,5055665.022950603,arunachal-pradesh
1771,2018,1,district,longding,2321,4361531.578447229,arunachal-pradesh
1772,2018,1,district,west siang,1887,4796675.565399804,arunachal-pradesh
1773,2018,1,district,lower subansiri,1477,3650727.893614269,arunachal-pradesh
1774,2018,1,district,namsai,1400,2162984.705083958,arunachal-pradesh
1775,2018,1,pincode,791110,4253,8605127.65004581,arunachal-pradesh
1776,2018,1,pincode,791111,4207,9841038.918801479,arunachal-pradesh
1777,2018,1,pincode,791102,3286,5671981.37541513,arunachal-pradesh
1778,2018,1,pincode,790116,2704,4457038.562331891,arunachal-pradesh
1779,2018,1,pincode,790104,2114,4578762.301169472,arunachal-pradesh
1780,2018,1,pincode,791109,2112,3137887.500695069,arunachal-pradesh
1781,2018,1,pincode,792131,2097,3667031.7501450847,arunachal-pradesh
1782,2018,1,pincode,791001,2041,5020173.997662732,arunachal-pradesh
1783,2018,1,pincode,791113,1955,6492923.793813149,arunachal-pradesh
1784,2018,1,pincode,792001,1865,2638135.148973316,arunachal-pradesh
1785,2018,2,district,papum pare,25363,66520931.20355793,arunachal-pradesh
1786,2018,2,district,west kameng,10466,25521321.34140157,arunachal-pradesh
1787,2018,2,district,lohit,6962,20520618.881890118,arunachal-pradesh
1788,2018,2,district,east siang,6363,15285584.202916935,arunachal-pradesh
1789,2018,2,district,changlang,6066,13294258.50337311,arunachal-pradesh
1790,2018,2,district,tawang,5447,13722374.811357912,arunachal-pradesh
1791,2018,2,district,longding,4634,10271170.165521314,arunachal-pradesh
1792,2018,2,district,namsai,3230,6271811.327635023,arunachal-pradesh
1793,2018,2,district,west siang,2579,7610989.567485569,arunachal-pradesh
1794,2018,2,district,lower siang,2292,2179451.657976534,arunachal-pradesh
1795,2018,2,pincode,791110,7878,19894634.32236063,arunachal-pradesh
1796,2018,2,pincode,791111,7239,20302894.32407169,arunachal-pradesh
1797,2018,2,pincode,791102,6046,11116134.491696559,arunachal-pradesh
1798,2018,2,pincode,790116,4689,11109804.760347228,arunachal-pradesh
1799,2018,2,pincode,790104,4436,10757634.641186869,arunachal-pradesh
1800,2018,2,pincode,792131,4342,9787595.363164986,arunachal-pradesh
1801,2018,2,pincode,791113,4159,10355129.796387024,arunachal-pradesh
1802,2018,2,pincode,792103,3885,10332844.690670341,arunachal-pradesh
1803,2018,2,pincode,792102,3638,13733030.966675913,arunachal-pradesh
1804,2018,2,pincode,791109,3486,8901023.6818946,arunachal-pradesh
1805,2018,3,district,papum pare,43282,101080479.2917223,arunachal-pradesh
1806,2018,3,district,west kameng,17026,48528147.45054105,arunachal-pradesh
1807,2018,3,district,lohit,11595,32702331.664437763,arunachal-pradesh
1808,2018,3,district,east siang,10539,24885270.773230057,arunachal-pradesh
1809,2018,3,district,changlang,10162,20494174.949715402,arunachal-pradesh
1810,2018,3,district,tawang,8715,25733824.994109266,arunachal-pradesh
1811,2018,3,district,longding,5288,18327334.050755527,arunachal-pradesh
1812,2018,3,district,namsai,5076,10698272.774381302,arunachal-pradesh
1813,2018,3,district,west siang,3337,12966152.792519316,arunachal-pradesh
1814,2018,3,district,tirap,3322,7479257.007852319,arunachal-pradesh
1815,2018,3,pincode,791110,13489,28577947.494984522,arunachal-pradesh
1816,2018,3,pincode,791111,10508,33766761.060124576,arunachal-pradesh
1817,2018,3,pincode,791102,9777,18868814.474471845,arunachal-pradesh
1818,2018,3,pincode,791109,8636,14623073.028337255,arunachal-pradesh
1819,2018,3,pincode,790116,6870,19935455.777625345,arunachal-pradesh
1820,2018,3,pincode,792103,6672,16204421.801473193,arunachal-pradesh
1821,2018,3,pincode,790104,6434,18213474.582743015,arunachal-pradesh
1822,2018,3,pincode,792001,6307,16330131.581704907,arunachal-pradesh
1823,2018,3,pincode,791113,6191,14657152.42532165,arunachal-pradesh
1824,2018,3,pincode,792102,5120,16131802.077896373,arunachal-pradesh
1825,2018,4,district,papum pare,55224,154875448.20778143,arunachal-pradesh
1826,2018,4,district,west kameng,25439,89194886.84322134,arunachal-pradesh
1827,2018,4,district,lohit,14268,40510521.949797615,arunachal-pradesh
1828,2018,4,district,changlang,13950,32343047.413952358,arunachal-pradesh
1829,2018,4,district,east siang,12893,34272134.344916776,arunachal-pradesh
1830,2018,4,district,tawang,11104,35921510.89403269,arunachal-pradesh
1831,2018,4,district,namsai,7244,17643523.29373534,arunachal-pradesh
1832,2018,4,district,longding,6581,22545311.85089966,arunachal-pradesh
1833,2018,4,district,tirap,5725,10811742.670586085,arunachal-pradesh
1834,2018,4,district,lower dibang valley,4227,10951332.393937869,arunachal-pradesh
1835,2018,4,pincode,791110,18305,50770919.03443284,arunachal-pradesh
1836,2018,4,pincode,791111,14891,50578761.54109968,arunachal-pradesh
1837,2018,4,pincode,791102,11990,28553763.558065224,arunachal-pradesh
1838,2018,4,pincode,790116,10791,42561249.91245334,arunachal-pradesh
1839,2018,4,pincode,792103,8743,23841863.530102827,arunachal-pradesh
1840,2018,4,pincode,790104,8727,28710303.165459957,arunachal-pradesh
1841,2018,4,pincode,791113,8156,19785304.795617044,arunachal-pradesh
1842,2018,4,pincode,791109,7660,17851253.026180793,arunachal-pradesh
1843,2018,4,pincode,792001,7520,18988989.141452394,arunachal-pradesh
1844,2018,4,pincode,792102,6597,21188725.096378893,arunachal-pradesh
1845,2019,1,district,papum pare,70941,188556716.3567257,arunachal-pradesh
1846,2019,1,district,west kameng,34289,101333633.67604163,arunachal-pradesh
1847,2019,1,district,changlang,17589,40239141.669717625,arunachal-pradesh
1848,2019,1,district,lohit,15896,42834776.778045304,arunachal-pradesh
1849,2019,1,district,east siang,15621,39284373.05409969,arunachal-pradesh
1850,2019,1,district,tawang,13102,39489779.13784294,arunachal-pradesh
1851,2019,1,district,namsai,8600,20065516.616355177,arunachal-pradesh
1852,2019,1,district,longding,7287,25349462.055245366,arunachal-pradesh
1853,2019,1,district,tirap,6877,14075747.836402504,arunachal-pradesh
1854,2019,1,district,lower dibang valley,6314,13738776.18143886,arunachal-pradesh
1855,2019,1,pincode,791110,21769,56305175.15742187,arunachal-pradesh
1856,2019,1,pincode,791111,18706,57464660.98623066,arunachal-pradesh
1857,2019,1,pincode,791102,14504,35128890.140528455,arunachal-pradesh
1858,2019,1,pincode,790116,13724,44410163.52148189,arunachal-pradesh
1859,2019,1,pincode,791109,11691,24669479.821121186,arunachal-pradesh
1860,2019,1,pincode,791113,10893,28900698.04714023,arunachal-pradesh
1861,2019,1,pincode,790104,10231,29899156.53443486,arunachal-pradesh
1862,2019,1,pincode,792103,10190,28841570.71793741,arunachal-pradesh
1863,2019,1,pincode,792001,9575,24797020.736688815,arunachal-pradesh
1864,2019,1,pincode,790101,9149,26500818.398213305,arunachal-pradesh
1865,2019,2,district,papum pare,86433,246640891.34861866,arunachal-pradesh
1866,2019,2,district,west kameng,37430,122521180.75595039,arunachal-pradesh
1867,2019,2,district,lohit,18693,48893746.831022196,arunachal-pradesh
1868,2019,2,district,changlang,18631,48891048.26477764,arunachal-pradesh
1869,2019,2,district,east siang,16494,46549881.23941852,arunachal-pradesh
1870,2019,2,district,tawang,15960,55915834.5871187,arunachal-pradesh
1871,2019,2,district,namsai,9637,22491356.65721929,arunachal-pradesh
1872,2019,2,district,west siang,8041,24549832.977181494,arunachal-pradesh
1873,2019,2,district,tirap,6868,18633793.43372325,arunachal-pradesh
1874,2019,2,district,longding,6744,23464027.892812617,arunachal-pradesh
1875,2019,2,pincode,791110,28827,80501052.65730712,arunachal-pradesh
1876,2019,2,pincode,791111,24040,77741634.13628484,arunachal-pradesh
1877,2019,2,pincode,791102,14906,38658949.40199398,arunachal-pradesh
1878,2019,2,pincode,790116,13929,48120977.088281885,arunachal-pradesh
1879,2019,2,pincode,791113,12970,37636424.899820864,arunachal-pradesh
1880,2019,2,pincode,790104,12562,43392107.208877556,arunachal-pradesh
1881,2019,2,pincode,791109,12214,28228154.97606074,arunachal-pradesh
1882,2019,2,pincode,792001,11232,29778429.81452021,arunachal-pradesh
1883,2019,2,pincode,792103,11076,30442992.654754497,arunachal-pradesh
1884,2019,2,pincode,790101,10926,36302058.29929494,arunachal-pradesh
1885,2019,3,district,papum pare,117940,301518075.7016427,arunachal-pradesh
1886,2019,3,district,west kameng,53939,147186019.87590763,arunachal-pradesh
1887,2019,3,district,changlang,29218,58354823.443366826,arunachal-pradesh
1888,2019,3,district,lohit,24505,54539458.21434432,arunachal-pradesh
1889,2019,3,district,tawang,24097,72221026.28393415,arunachal-pradesh
1890,2019,3,district,east siang,22611,58040119.9573143,arunachal-pradesh
1891,2019,3,district,namsai,13453,25507641.015596062,arunachal-pradesh
1892,2019,3,district,west siang,11889,30014806.816802975,arunachal-pradesh
1893,2019,3,district,tirap,11249,21737827.19336869,arunachal-pradesh
1894,2019,3,district,longding,10269,26620415.019238282,arunachal-pradesh
1895,2019,3,pincode,791110,38560,104152420.6903958,arunachal-pradesh
1896,2019,3,pincode,791111,32844,92522169.403638,arunachal-pradesh
1897,2019,3,pincode,791102,20744,50221808.10965951,arunachal-pradesh
1898,2019,3,pincode,791113,19591,49174022.06411387,arunachal-pradesh
1899,2019,3,pincode,790116,19201,53454221.51239009,arunachal-pradesh
1900,2019,3,pincode,790104,18759,57742402.565546624,arunachal-pradesh
1901,2019,3,pincode,792103,17253,38310432.22806125,arunachal-pradesh
1902,2019,3,pincode,790101,15882,43198540.62981644,arunachal-pradesh
1903,2019,3,pincode,792001,15645,35020210.50538105,arunachal-pradesh
1904,2019,3,pincode,791109,14867,29287244.191191502,arunachal-pradesh
1905,2019,4,district,papum pare,143272,378838002.3434037,arunachal-pradesh
1906,2019,4,district,west kameng,66740,198205637.50055438,arunachal-pradesh
1907,2019,4,district,changlang,33963,71874990.9639822,arunachal-pradesh
1908,2019,4,district,tawang,30077,91949243.6071119,arunachal-pradesh
1909,2019,4,district,lohit,29281,67502324.59236205,arunachal-pradesh
1910,2019,4,district,east siang,26605,72075285.44344108,arunachal-pradesh
1911,2019,4,district,namsai,18290,32501252.235055387,arunachal-pradesh
1912,2019,4,district,tirap,16459,38467790.7269052,arunachal-pradesh
1913,2019,4,district,west siang,14581,39460255.46641725,arunachal-pradesh
1914,2019,4,district,lower subansiri,11806,29634357.486805215,arunachal-pradesh
1915,2019,4,pincode,791110,46210,135166318.90100121,arunachal-pradesh
1916,2019,4,pincode,791111,38960,109780309.4691897,arunachal-pradesh
1917,2019,4,pincode,791113,25720,67044021.64216873,arunachal-pradesh
1918,2019,4,pincode,791102,25493,64172690.788512394,arunachal-pradesh
1919,2019,4,pincode,790104,23418,71137191.35286346,arunachal-pradesh
1920,2019,4,pincode,792103,22297,45950095.40587128,arunachal-pradesh
1921,2019,4,pincode,790101,22263,69716144.70739502,arunachal-pradesh
1922,2019,4,pincode,790116,21777,62382535.12190032,arunachal-pradesh
1923,2019,4,pincode,792001,18262,41638209.32032033,arunachal-pradesh
1924,2019,4,pincode,791109,17833,33159442.663443036,arunachal-pradesh
1925,2020,1,district,papum pare,180373,457430754.15953165,arunachal-pradesh
1926,2020,1,district,west kameng,75363,198712422.2374845,arunachal-pradesh
1927,2020,1,district,changlang,43858,93461363.58699805,arunachal-pradesh
1928,2020,1,district,lohit,36985,83701268.27182505,arunachal-pradesh
1929,2020,1,district,east siang,33743,82011539.42531273,arunachal-pradesh
1930,2020,1,district,tawang,31865,84425193.41571434,arunachal-pradesh
1931,2020,1,district,namsai,23112,46444942.9567038,arunachal-pradesh
1932,2020,1,district,west siang,19728,47929440.73153875,arunachal-pradesh
1933,2020,1,district,tirap,18369,40877851.79372531,arunachal-pradesh
1934,2020,1,district,lower subansiri,15770,34273250.7179902,arunachal-pradesh
1935,2020,1,pincode,791110,53858,134164730.89583132,arunachal-pradesh
1936,2020,1,pincode,791111,44651,118592432.50755887,arunachal-pradesh
1937,2020,1,pincode,791113,40087,114373417.73145652,arunachal-pradesh
1938,2020,1,pincode,791102,30846,73201195.2353644,arunachal-pradesh
1939,2020,1,pincode,792103,27462,65003236.302331895,arunachal-pradesh
1940,2020,1,pincode,790116,25027,68279455.36544603,arunachal-pradesh
1941,2020,1,pincode,790104,24414,66277727.27349471,arunachal-pradesh
1942,2020,1,pincode,792001,23370,55255805.31059417,arunachal-pradesh
1943,2020,1,pincode,791001,22588,54519489.86110417,arunachal-pradesh
1944,2020,1,pincode,791109,22374,43679801.42383069,arunachal-pradesh
1945,2020,2,district,papum pare,221728,535085907.3404856,arunachal-pradesh
1946,2020,2,district,west kameng,95421,251395972.22505814,arunachal-pradesh
1947,2020,2,district,changlang,69279,128572447.99797386,arunachal-pradesh
1948,2020,2,district,lohit,56541,114730675.47714494,arunachal-pradesh
1949,2020,2,district,east siang,55680,112693868.80998959,arunachal-pradesh
1950,2020,2,district,tawang,44499,121561732.24171817,arunachal-pradesh
1951,2020,2,district,namsai,34972,54870798.314045325,arunachal-pradesh
1952,2020,2,district,west siang,32777,72790231.05472675,arunachal-pradesh
1953,2020,2,district,tirap,28830,63497030.840810165,arunachal-pradesh
1954,2020,2,district,lower dibang valley,26234,42360072.52689613,arunachal-pradesh
1955,2020,2,pincode,791110,66660,161486745.43774873,arunachal-pradesh
1956,2020,2,pincode,791111,58840,143307742.43547845,arunachal-pradesh
1957,2020,2,pincode,791102,50996,97581020.8441248,arunachal-pradesh
1958,2020,2,pincode,791113,49710,128006452.94220668,arunachal-pradesh
1959,2020,2,pincode,792103,39797,83935770.26695053,arunachal-pradesh
1960,2020,2,pincode,791001,38760,84597533.513517,arunachal-pradesh
1961,2020,2,pincode,790104,34466,94485243.39779145,arunachal-pradesh
1962,2020,2,pincode,792001,33392,72498626.74427575,arunachal-pradesh
1963,2020,2,pincode,790116,28051,69882584.56823947,arunachal-pradesh
1964,2020,2,pincode,790101,27329,80597964.5697464,arunachal-pradesh
1965,2020,3,district,papum pare,298350,859373863.7202578,arunachal-pradesh
1966,2020,3,district,west kameng,111029,332812237.8096209,arunachal-pradesh
1967,2020,3,district,changlang,73842,159158438.92541084,arunachal-pradesh
1968,2020,3,district,east siang,69710,176323789.94437826,arunachal-pradesh
1969,2020,3,district,lohit,65889,156523653.1864311,arunachal-pradesh
1970,2020,3,district,tawang,56016,182137862.72423625,arunachal-pradesh
1971,2020,3,district,namsai,37019,76484566.53480485,arunachal-pradesh
1972,2020,3,district,west siang,34295,92449732.96070345,arunachal-pradesh
